,title,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
1248,El Perdedor,0.779,0.589,5.0,-10.645,1.0,0.0345,0.332,0.0,0.12,0.894,128.04400000000000,audio_features,27ze5t5tIDPlVits0KRbxT,spotify:track:27ze5t5tIDPlVits0KRbxT,https://api.spotify.com/v1/tracks/27ze5t5tIDPlVits0KRbxT,https://api.spotify.com/v1/audio-analysis/27ze5t5tIDPlVits0KRbxT,215213.0,4.0
1249,Blue and Green,0.638,0.0389,1.0,-17.75,1.0,0.115,0.897,0.8490000000000000,0.0731,0.48,79.888,audio_features,5TkbqmEphrqOGzXGX6gL9Q,spotify:track:5TkbqmEphrqOGzXGX6gL9Q,https://api.spotify.com/v1/tracks/5TkbqmEphrqOGzXGX6gL9Q,https://api.spotify.com/v1/audio-analysis/5TkbqmEphrqOGzXGX6gL9Q,174000.0,4.0
1250,Egoísta,0.6660000000000000,0.784,8.0,-4.524,1.0,0.0342,0.152,3.33E-06,0.0793,0.477,91.999,audio_features,4X3CV9rXo3hQrkb0fzRAux,spotify:track:4X3CV9rXo3hQrkb0fzRAux,https://api.spotify.com/v1/tracks/4X3CV9rXo3hQrkb0fzRAux,https://api.spotify.com/v1/audio-analysis/4X3CV9rXo3hQrkb0fzRAux,247973.0,4.0
1251,RESTORE THE FEELING,0.541,0.393,10.0,-13.19,1.0,0.262,0.615,3.4E-05,0.192,0.564,58.387,audio_features,1GY1aODWhIPUmLNitZMgRL,spotify:track:1GY1aODWhIPUmLNitZMgRL,https://api.spotify.com/v1/tracks/1GY1aODWhIPUmLNitZMgRL,https://api.spotify.com/v1/audio-analysis/1GY1aODWhIPUmLNitZMgRL,214011.0,4.0
1252,Rack City,0.929,0.339,1.0,-10.881000000000000,1.0,0.371,0.0373,1.96E-05,0.187,0.273,98.986,audio_features,0srwKuJPH8yBzzFUJMBQM2,spotify:track:0srwKuJPH8yBzzFUJMBQM2,https://api.spotify.com/v1/tracks/0srwKuJPH8yBzzFUJMBQM2,https://api.spotify.com/v1/audio-analysis/0srwKuJPH8yBzzFUJMBQM2,203200.0,4.0
1253,Rain & Thunder,0.145,0.451,1.0,-31.264,1.0,0.0632,0.000271,0.726,0.387,0.0347,103.363,audio_features,47fd0lVyrW90U7RpSLC8AL,spotify:track:47fd0lVyrW90U7RpSLC8AL,https://api.spotify.com/v1/tracks/47fd0lVyrW90U7RpSLC8AL,https://api.spotify.com/v1/audio-analysis/47fd0lVyrW90U7RpSLC8AL,188315.0,4.0
1254,Rain All Night,0.103,0.999,10.0,-15.465,0.0,0.059,0.123,0.998,0.407,0.00126,90.897,audio_features,1SyVxxXzBEXtyP2duLCgT9,spotify:track:1SyVxxXzBEXtyP2duLCgT9,https://api.spotify.com/v1/tracks/1SyVxxXzBEXtyP2duLCgT9,https://api.spotify.com/v1/audio-analysis/1SyVxxXzBEXtyP2duLCgT9,207707.0,3.0
1255,Born Sinner (feat. James Fauntleroy),0.556,0.908,5.0,-4.759,0.0,0.245,0.301,0.0,0.129,0.715,158.151,audio_features,2wQVmS0j4xcSbEK8CLEgwz,spotify:track:2wQVmS0j4xcSbEK8CLEgwz,https://api.spotify.com/v1/tracks/2wQVmS0j4xcSbEK8CLEgwz,https://api.spotify.com/v1/audio-analysis/2wQVmS0j4xcSbEK8CLEgwz,209360.0,4.0
1256,Rain Over Me (feat. Marc Anthony),0.61,0.906,0.0,-2.117,1.0,0.0647,0.0041600000000000000,0.0,0.758,0.294,127.917,audio_features,2cZrrQMjB63c0iIugYH9zS,spotify:track:2cZrrQMjB63c0iIugYH9zS,https://api.spotify.com/v1/tracks/2cZrrQMjB63c0iIugYH9zS,https://api.spotify.com/v1/audio-analysis/2cZrrQMjB63c0iIugYH9zS,231573.0,4.0
1257,The Motion,0.631,0.7880000000000000,4.0,-7.142,0.0,0.102,0.371,0.000317,0.108,0.544,157.769,audio_features,0Tacxc5lDJ8LwiO1pWNSl8,spotify:track:0Tacxc5lDJ8LwiO1pWNSl8,https://api.spotify.com/v1/tracks/0Tacxc5lDJ8LwiO1pWNSl8,https://api.spotify.com/v1/audio-analysis/0Tacxc5lDJ8LwiO1pWNSl8,240957.0,4.0
1258,Rain Sounds Chill,0.174,0.794,1.0,-18.297,1.0,0.075,0.129,0.998,0.33,0.0214,113.067,audio_features,0KRBBQiQRyN6KIZT3fEf06,spotify:track:0KRBBQiQRyN6KIZT3fEf06,https://api.spotify.com/v1/tracks/0KRBBQiQRyN6KIZT3fEf06,https://api.spotify.com/v1/audio-analysis/0KRBBQiQRyN6KIZT3fEf06,155862.0,4.0
1259,Bounce Back,0.78,0.575,1.0,-5.628000000000000,0.0,0.139,0.106,0.0,0.129,0.273,81.502,audio_features,0SGkqnVQo9KPytSri1H6cF,spotify:track:0SGkqnVQo9KPytSri1H6cF,https://api.spotify.com/v1/tracks/0SGkqnVQo9KPytSri1H6cF,https://api.spotify.com/v1/audio-analysis/0SGkqnVQo9KPytSri1H6cF,222360.0,4.0
1260,Rain Walk,0.578,0.84,0.0,-4.831,1.0,0.0554,0.0679,1.27E-05,0.108,0.117,100.143,audio_features,41GkP0CoqbNz5T3IA5LUiX,spotify:track:41GkP0CoqbNz5T3IA5LUiX,https://api.spotify.com/v1/tracks/41GkP0CoqbNz5T3IA5LUiX,https://api.spotify.com/v1/audio-analysis/41GkP0CoqbNz5T3IA5LUiX,120163.0,4.0
1261,Rain against Ground,0.122,0.998,2.0,-17.253,1.0,0.0487,0.13,0.98,0.83,0.00601,147.915,audio_features,22SVffE6TQeEIPtgqLI3aa,spotify:track:22SVffE6TQeEIPtgqLI3aa,https://api.spotify.com/v1/tracks/22SVffE6TQeEIPtgqLI3aa,https://api.spotify.com/v1/audio-analysis/22SVffE6TQeEIPtgqLI3aa,211695.0,5.0
1262,Rain at Dawn,0.0,0.468,11.0,-14.43,0.0,0.0,0.116,0.991,0.595,0.0,0.0,audio_features,5TpEtiKGAljXxtjcBqIfIc,spotify:track:5TpEtiKGAljXxtjcBqIfIc,https://api.spotify.com/v1/tracks/5TpEtiKGAljXxtjcBqIfIc,https://api.spotify.com/v1/audio-analysis/5TpEtiKGAljXxtjcBqIfIc,164336.0,0.0
1263,Rain on Tent,0.166,0.665,8.0,-21.19,1.0,0.0674,0.134,0.995,0.444,1E-05,117.014,audio_features,0iIhamqJFWFMzFW6bbG0Ot,spotify:track:0iIhamqJFWFMzFW6bbG0Ot,https://api.spotify.com/v1/tracks/0iIhamqJFWFMzFW6bbG0Ot,https://api.spotify.com/v1/audio-analysis/0iIhamqJFWFMzFW6bbG0Ot,169086.0,4.0
1264,Dueto a Través del Tiempo,0.491,0.308,7.0,-12.636,1.0,0.183,0.913,1.95E-06,0.273,0.495,49.494,audio_features,05pMSTOcN2fkOsJ85W4Hdr,spotify:track:05pMSTOcN2fkOsJ85W4Hdr,https://api.spotify.com/v1/tracks/05pMSTOcN2fkOsJ85W4Hdr,https://api.spotify.com/v1/audio-analysis/05pMSTOcN2fkOsJ85W4Hdr,105720.0,4.0
1265,The Mandalorian,0.417,0.408,5.0,-13.343,0.0,0.0761,0.535,0.655,0.102,0.233,165.799,audio_features,6tJFtthY0rI1x06qb8NjK0,spotify:track:6tJFtthY0rI1x06qb8NjK0,https://api.spotify.com/v1/tracks/6tJFtthY0rI1x06qb8NjK0,https://api.spotify.com/v1/audio-analysis/6tJFtthY0rI1x06qb8NjK0,198862.0,4.0
1266,Ransom (with Juice WRLD) - Remix,0.684,0.6710000000000000,2.0,-6.424,0.0,0.289,0.0119,0.0,0.0769,0.45,179.987,audio_features,2WsuSYJNXGKXVYkHPnq2yp,spotify:track:2WsuSYJNXGKXVYkHPnq2yp,https://api.spotify.com/v1/tracks/2WsuSYJNXGKXVYkHPnq2yp,https://api.spotify.com/v1/audio-analysis/2WsuSYJNXGKXVYkHPnq2yp,171253.0,4.0
1267,Boyfriend,0.4,0.795,10.0,-3.731,0.0,0.461,0.119,0.0,0.159,0.7020000000000000,190.097,audio_features,0Ryd8975WihbObpp5cPW1t,spotify:track:0Ryd8975WihbObpp5cPW1t,https://api.spotify.com/v1/tracks/0Ryd8975WihbObpp5cPW1t,https://api.spotify.com/v1/audio-analysis/0Ryd8975WihbObpp5cPW1t,186107.0,4.0
1268,Driving Home for Christmas,0.4970000000000000,0.6610000000000000,9.0,-9.047,1.0,0.0361,0.328,0.000317,0.211,0.894,180.225,audio_features,3Z3QhZAZpqwZa1phsbQ3JZ,spotify:track:3Z3QhZAZpqwZa1phsbQ3JZ,https://api.spotify.com/v1/tracks/3Z3QhZAZpqwZa1phsbQ3JZ,https://api.spotify.com/v1/audio-analysis/3Z3QhZAZpqwZa1phsbQ3JZ,240213.0,4.0
1269,Dripping Rain,0.161,0.999,7.0,-21.421,1.0,0.0558,0.157,0.978,0.928,1E-05,130.626,audio_features,3aaprwVUV6SacmcqZF4I99,spotify:track:3aaprwVUV6SacmcqZF4I99,https://api.spotify.com/v1/tracks/3aaprwVUV6SacmcqZF4I99,https://api.spotify.com/v1/audio-analysis/3aaprwVUV6SacmcqZF4I99,195320.0,4.0
1270,Ready or Not,0.715,0.872,2.0,-3.835,1.0,0.0509,0.00351,3.84E-05,0.107,0.748,93.043,audio_features,5xvUgoVED1F4mBu8FL0HaW,spotify:track:5xvUgoVED1F4mBu8FL0HaW,https://api.spotify.com/v1/tracks/5xvUgoVED1F4mBu8FL0HaW,https://api.spotify.com/v1/audio-analysis/5xvUgoVED1F4mBu8FL0HaW,200947.0,4.0
1271,THat Part,0.927,0.535,6.0,-7.59,0.0,0.0911,0.0855,0.0,0.136,0.336,112.96,audio_features,2yJ9GVCLMmzBBfQAnfzlwr,spotify:track:2yJ9GVCLMmzBBfQAnfzlwr,https://api.spotify.com/v1/tracks/2yJ9GVCLMmzBBfQAnfzlwr,https://api.spotify.com/v1/audio-analysis/2yJ9GVCLMmzBBfQAnfzlwr,313573.0,4.0
1272,SOHO,0.547,0.596,8.0,-7.744,0.0,0.192,0.342,0.335,0.14800000000000000,0.368,159.985,audio_features,0gf2y5doKjsYaZJJZif4vz,spotify:track:0gf2y5doKjsYaZJJZif4vz,https://api.spotify.com/v1/tracks/0gf2y5doKjsYaZJJZif4vz,https://api.spotify.com/v1/audio-analysis/0gf2y5doKjsYaZJJZif4vz,208493.0,4.0
1273,Puedo,0.301,0.581,4.0,-8.042,1.0,0.0538,0.6920000000000000,0.0,0.687,0.383,74.58800000000000,audio_features,4PAuR4jXhL7XSX1AgwwjkJ,spotify:track:4PAuR4jXhL7XSX1AgwwjkJ,https://api.spotify.com/v1/tracks/4PAuR4jXhL7XSX1AgwwjkJ,https://api.spotify.com/v1/audio-analysis/4PAuR4jXhL7XSX1AgwwjkJ,395947.0,4.0
1274,Con Tus Labios,0.836,0.501,6.0,-7.32,0.0,0.102,0.7140000000000000,0.0,0.0983,0.5720000000000000,110.552,audio_features,63T203nYpCsz6L4vdKCevQ,spotify:track:63T203nYpCsz6L4vdKCevQ,https://api.spotify.com/v1/tracks/63T203nYpCsz6L4vdKCevQ,https://api.spotify.com/v1/audio-analysis/63T203nYpCsz6L4vdKCevQ,235061.0,5.0
1275,Sigues Con El,0.883,0.6680000000000000,9.0,-2.957,1.0,0.113,0.11,0.000529,0.0734,0.6760000000000000,87.97200000000000,audio_features,7sQKy5vlPQllr0k9IjYJv3,spotify:track:7sQKy5vlPQllr0k9IjYJv3,https://api.spotify.com/v1/tracks/7sQKy5vlPQllr0k9IjYJv3,https://api.spotify.com/v1/audio-analysis/7sQKy5vlPQllr0k9IjYJv3,226533.0,4.0
1276,Silouans Song,0.172,0.006520000000000000,5.0,-26.678,0.0,0.0404,0.8370000000000000,0.0676,0.0628,0.0374,88.208,audio_features,4C2YTs1QwX1V8Xv5xn9fkF,spotify:track:4C2YTs1QwX1V8Xv5xn9fkF,https://api.spotify.com/v1/tracks/4C2YTs1QwX1V8Xv5xn9fkF,https://api.spotify.com/v1/audio-analysis/4C2YTs1QwX1V8Xv5xn9fkF,346733.0,4.0
1277,Silver Bells,0.273,0.259,8.0,-13.967,1.0,0.0306,0.9,0.0,0.308,0.604,97.085,audio_features,4QX5pZQpQTgVlkqfUTDim0,spotify:track:4QX5pZQpQTgVlkqfUTDim0,https://api.spotify.com/v1/tracks/4QX5pZQpQTgVlkqfUTDim0,https://api.spotify.com/v1/audio-analysis/4QX5pZQpQTgVlkqfUTDim0,142560.0,3.0
1278,Stranger Things Medley,0.189,0.246,5.0,-17.351,1.0,0.0386,0.8030000000000000,0.8,0.11,0.094,161.438,audio_features,3BmU6Lch4rWTVS5RWvoORc,spotify:track:3BmU6Lch4rWTVS5RWvoORc,https://api.spotify.com/v1/tracks/3BmU6Lch4rWTVS5RWvoORc,https://api.spotify.com/v1/audio-analysis/3BmU6Lch4rWTVS5RWvoORc,233090.0,4.0
1279,"Cello Suite No. 1 in G Major, BWV 1007: III. Courante",0.433,0.14800000000000000,7.0,-21.72,1.0,0.0381,0.945,0.879,0.135,0.588,91.374,audio_features,70rlzUf9y1skkI3agyvbjg,spotify:track:70rlzUf9y1skkI3agyvbjg,https://api.spotify.com/v1/tracks/70rlzUf9y1skkI3agyvbjg,https://api.spotify.com/v1/audio-analysis/70rlzUf9y1skkI3agyvbjg,146427.0,4.0
1280,Come un attimo fa,0.579,0.594,3.0,-5.083,1.0,0.0242,0.0865,0.0,0.0803,0.328,91.04,audio_features,0Y78y9MnDnTIrPjvvbUSgs,spotify:track:0Y78y9MnDnTIrPjvvbUSgs,https://api.spotify.com/v1/tracks/0Y78y9MnDnTIrPjvvbUSgs,https://api.spotify.com/v1/audio-analysis/0Y78y9MnDnTIrPjvvbUSgs,204160.0,4.0
1281,"Cello Suite No. 1 in G Major, BWV 1007: IV. Sarabande",0.113,0.0283,7.0,-24.87,1.0,0.0435,0.926,0.8390000000000000,0.103,0.187,163.78,audio_features,7jOJwH4kze92qMREpVI4cr,spotify:track:7jOJwH4kze92qMREpVI4cr,https://api.spotify.com/v1/tracks/7jOJwH4kze92qMREpVI4cr,https://api.spotify.com/v1/audio-analysis/7jOJwH4kze92qMREpVI4cr,176320.0,5.0
1282,Sleep Well Rain Sound,0.0716,0.948,0.0,-27.25,0.0,0.0697,0.18,0.944,0.6920000000000000,0.00548,80.956,audio_features,4eHq5gcF7S78ouJxR12mGc,spotify:track:4eHq5gcF7S78ouJxR12mGc,https://api.spotify.com/v1/tracks/4eHq5gcF7S78ouJxR12mGc,https://api.spotify.com/v1/audio-analysis/4eHq5gcF7S78ouJxR12mGc,144727.0,3.0
1283,Come Back to Earth,0.272,0.238,2.0,-12.148,0.0,0.0349,0.89,0.00925,0.275,0.119,83.507,audio_features,01z2fBGB8Hl3Jd3zXe4IXR,spotify:track:01z2fBGB8Hl3Jd3zXe4IXR,https://api.spotify.com/v1/tracks/01z2fBGB8Hl3Jd3zXe4IXR,https://api.spotify.com/v1/audio-analysis/01z2fBGB8Hl3Jd3zXe4IXR,161840.0,4.0
1284,Chachachá,0.68,0.321,5.0,-10.944,1.0,0.0376,0.7910000000000000,4.67E-06,0.125,0.416,110.827,audio_features,6aommJFM8i3iT4inKuDSXh,spotify:track:6aommJFM8i3iT4inKuDSXh,https://api.spotify.com/v1/tracks/6aommJFM8i3iT4inKuDSXh,https://api.spotify.com/v1/audio-analysis/6aommJFM8i3iT4inKuDSXh,215986.0,4.0
1285,Coffee,0.532,0.13700000000000000,9.0,-18.208,1.0,0.0717,0.982,0.962,0.112,0.301,118.734,audio_features,429NtPmr12aypzFH3FkN9l,spotify:track:429NtPmr12aypzFH3FkN9l,https://api.spotify.com/v1/tracks/429NtPmr12aypzFH3FkN9l,https://api.spotify.com/v1/audio-analysis/429NtPmr12aypzFH3FkN9l,126825.0,4.0
1286,Sneakers,0.855,0.307,1.0,-10.599,0.0,0.0732,0.365,0.8540000000000000,0.105,0.174,89.993,audio_features,5JuVNeCjIl3DJbnVf1oeGo,spotify:track:5JuVNeCjIl3DJbnVf1oeGo,https://api.spotify.com/v1/tracks/5JuVNeCjIl3DJbnVf1oeGo,https://api.spotify.com/v1/audio-analysis/5JuVNeCjIl3DJbnVf1oeGo,149333.0,4.0
1287,So Good,0.66,0.9,7.0,-5.02,1.0,0.14,0.0403,0.0,0.219,0.591,85.51,audio_features,28GUjBGqZVcAV4PHSYzkj2,spotify:track:28GUjBGqZVcAV4PHSYzkj2,https://api.spotify.com/v1/tracks/28GUjBGqZVcAV4PHSYzkj2,https://api.spotify.com/v1/audio-analysis/28GUjBGqZVcAV4PHSYzkj2,213253.0,4.0
1288,Soft Rain Samples,0.165,0.998,9.0,-18.424,1.0,0.048,0.147,0.995,0.5820000000000000,1E-05,79.83800000000000,audio_features,6Kfg9m0rNTOIvZPMkVar88,spotify:track:6Kfg9m0rNTOIvZPMkVar88,https://api.spotify.com/v1/tracks/6Kfg9m0rNTOIvZPMkVar88,https://api.spotify.com/v1/audio-analysis/6Kfg9m0rNTOIvZPMkVar88,236982.0,3.0
1289,Staring At The Sun (feat. SZA),0.7240000000000000,0.772,6.0,-4.3890000000000000,0.0,0.184,0.25,0.0,0.308,0.34700000000000000,95.074,audio_features,5KE9b4x7Zj2A8XtbkqhqTe,spotify:track:5KE9b4x7Zj2A8XtbkqhqTe,https://api.spotify.com/v1/tracks/5KE9b4x7Zj2A8XtbkqhqTe,https://api.spotify.com/v1/audio-analysis/5KE9b4x7Zj2A8XtbkqhqTe,168280.0,4.0
1290,Stan,0.78,0.768,6.0,-4.325,0.0,0.238,0.0371,2.34E-06,0.518,0.507,80.063,audio_features,3UmaczJpikHgJFyBTAJVoz,spotify:track:3UmaczJpikHgJFyBTAJVoz,https://api.spotify.com/v1/tracks/3UmaczJpikHgJFyBTAJVoz,https://api.spotify.com/v1/audio-analysis/3UmaczJpikHgJFyBTAJVoz,404107.0,4.0
1291,Cheater,0.768,0.6830000000000000,7.0,-7.173000000000000,1.0,0.0604,0.388,0.0,0.28600000000000000,0.669,99.955,audio_features,2waLDWGLc4Q14ZVyDNrxLM,spotify:track:2waLDWGLc4Q14ZVyDNrxLM,https://api.spotify.com/v1/tracks/2waLDWGLc4Q14ZVyDNrxLM,https://api.spotify.com/v1/audio-analysis/2waLDWGLc4Q14ZVyDNrxLM,178144.0,4.0
1292,Cheerleader - Felix Jaehn Remix Radio Edit,0.78,0.68,4.0,-6.081,1.0,0.0305,0.141,1.2E-05,0.138,0.594,118.026,audio_features,023OVLNzXhX0j7CxswUt6D,spotify:track:023OVLNzXhX0j7CxswUt6D,https://api.spotify.com/v1/tracks/023OVLNzXhX0j7CxswUt6D,https://api.spotify.com/v1/audio-analysis/023OVLNzXhX0j7CxswUt6D,180560.0,4.0
1293,"Clarinet Concerto in A Major, K. 622: 2. Adagio",0.0679,0.0236,2.0,-25.717,1.0,0.0447,0.98,0.758,0.07,0.0397,72.708,audio_features,5xy3Uab6bTfP08D0rhBmfL,spotify:track:5xy3Uab6bTfP08D0rhBmfL,https://api.spotify.com/v1/tracks/5xy3Uab6bTfP08D0rhBmfL,https://api.spotify.com/v1/audio-analysis/5xy3Uab6bTfP08D0rhBmfL,532945.0,3.0
1294,Somebody That I Used To Know,0.8640000000000000,0.495,0.0,-7.0360000000000000,1.0,0.037000000000000000,0.591,0.000133,0.0992,0.72,129.062,audio_features,4wCmqSrbyCgxEXROQE6vtV,spotify:track:4wCmqSrbyCgxEXROQE6vtV,https://api.spotify.com/v1/tracks/4wCmqSrbyCgxEXROQE6vtV,https://api.spotify.com/v1/audio-analysis/4wCmqSrbyCgxEXROQE6vtV,244973.0,4.0
1295,Cheers (Drink To That),0.5760000000000000,0.912,9.0,-3.623,1.0,0.0403,0.0182,0.0,0.293,0.727,79.98100000000000,audio_features,46MDLc0Yip6xCMSsdePOAU,spotify:track:46MDLc0Yip6xCMSsdePOAU,https://api.spotify.com/v1/tracks/46MDLc0Yip6xCMSsdePOAU,https://api.spotify.com/v1/audio-analysis/46MDLc0Yip6xCMSsdePOAU,261747.0,4.0
1296,Spring Rain,0.13,0.16700000000000000,0.0,-19.561,1.0,0.0507,0.174,0.994,0.463,0.00719,82.477,audio_features,6aNXqtLgxBPRFAH4tkn2Xn,spotify:track:6aNXqtLgxBPRFAH4tkn2Xn,https://api.spotify.com/v1/tracks/6aNXqtLgxBPRFAH4tkn2Xn,https://api.spotify.com/v1/audio-analysis/6aNXqtLgxBPRFAH4tkn2Xn,234197.0,3.0
1297,Spirit Garden,0.293,0.112,11.0,-19.112,0.0,0.0414,0.935,0.8490000000000000,0.111,0.039,114.769,audio_features,5FDpwthFk2tg4RGsrSfHgl,spotify:track:5FDpwthFk2tg4RGsrSfHgl,https://api.spotify.com/v1/tracks/5FDpwthFk2tg4RGsrSfHgl,https://api.spotify.com/v1/audio-analysis/5FDpwthFk2tg4RGsrSfHgl,225408.0,4.0
1298,Cinderella (feat. Ty Dolla $ign),0.545,0.534,8.0,-6.874,0.0,0.047,0.235,0.0,0.345,0.24,140.02100000000000,audio_features,2lpygKqzPFtItQ4ss3cgfb,spotify:track:2lpygKqzPFtItQ4ss3cgfb,https://api.spotify.com/v1/tracks/2lpygKqzPFtItQ4ss3cgfb,https://api.spotify.com/v1/audio-analysis/2lpygKqzPFtItQ4ss3cgfb,480187.0,4.0
1299,"Children's Corner, L. 113: 1. Doctor Gradus ad Parnassum",0.131,0.111,2.0,-21.905,0.0,0.0374,0.993,0.923,0.0958,0.078,72.982,audio_features,2xH8uF32ZhgMc8ZeSsFps3,spotify:track:2xH8uF32ZhgMc8ZeSsFps3,https://api.spotify.com/v1/tracks/2xH8uF32ZhgMc8ZeSsFps3,https://api.spotify.com/v1/audio-analysis/2xH8uF32ZhgMc8ZeSsFps3,109227.0,4.0
1300,Sometimes,0.445,0.563,7.0,-8.904,1.0,0.0315,0.105,0.000271,0.179,0.204,94.978,audio_features,7oJmIBxEAYjfkS7lhZ7M1S,spotify:track:7oJmIBxEAYjfkS7lhZ7M1S,https://api.spotify.com/v1/tracks/7oJmIBxEAYjfkS7lhZ7M1S,https://api.spotify.com/v1/audio-analysis/7oJmIBxEAYjfkS7lhZ7M1S,262737.0,4.0
1301,Christmas Time Is Here - Vocal,0.388,0.145,9.0,-19.697,0.0,0.0318,0.978,6.86E-06,0.0997,0.0911,75.47400000000000,audio_features,299lFlaAsNQdgbIZNPmIA0,spotify:track:299lFlaAsNQdgbIZNPmIA0,https://api.spotify.com/v1/tracks/299lFlaAsNQdgbIZNPmIA0,https://api.spotify.com/v1/audio-analysis/299lFlaAsNQdgbIZNPmIA0,166387.0,3.0
1302,Soulmate,0.693,0.8490000000000000,7.0,-4.517,1.0,0.0892,0.00466,0.00127,0.503,0.767,99.021,audio_features,6h2wpo2pshM8QnAvRySEO0,spotify:track:6h2wpo2pshM8QnAvRySEO0,https://api.spotify.com/v1/tracks/6h2wpo2pshM8QnAvRySEO0,https://api.spotify.com/v1/audio-analysis/6h2wpo2pshM8QnAvRySEO0,175235.0,4.0
1303,Sorry,0.705,0.64,11.0,-6.928,0.0,0.225,0.0237,0.0,0.262,0.887,144.077,audio_features,7gvd8xj4QgPqbQSsn5pV7d,spotify:track:7gvd8xj4QgPqbQSsn5pV7d,https://api.spotify.com/v1/tracks/7gvd8xj4QgPqbQSsn5pV7d,https://api.spotify.com/v1/audio-analysis/7gvd8xj4QgPqbQSsn5pV7d,203760.0,4.0
1304,Con Calma,0.737,0.86,8.0,-2.652,0.0,0.0593,0.11,1.94E-06,0.0574,0.6560000000000000,93.989,audio_features,5w9c2J52mkdntKOmRLeM2m,spotify:track:5w9c2J52mkdntKOmRLeM2m,https://api.spotify.com/v1/tracks/5w9c2J52mkdntKOmRLeM2m,https://api.spotify.com/v1/audio-analysis/5w9c2J52mkdntKOmRLeM2m,193227.0,4.0
1305,Si Te Vas,0.73,0.644,0.0,-4.124,1.0,0.132,0.0933,4.56E-06,0.14300000000000000,0.5540000000000000,174.101,audio_features,6Y4PDQv4XjYjHLeLmvyOt0,spotify:track:6Y4PDQv4XjYjHLeLmvyOt0,https://api.spotify.com/v1/tracks/6Y4PDQv4XjYjHLeLmvyOt0,https://api.spotify.com/v1/audio-analysis/6Y4PDQv4XjYjHLeLmvyOt0,204907.0,4.0
1306,California Dreamin' - Single Version,0.552,0.608,1.0,-9.786,0.0,0.0345,0.35200000000000000,0.0,0.0533,0.637,112.367,audio_features,4s6LhHAV5SEsOV0lC2tjvJ,spotify:track:4s6LhHAV5SEsOV0lC2tjvJ,https://api.spotify.com/v1/tracks/4s6LhHAV5SEsOV0lC2tjvJ,https://api.spotify.com/v1/audio-analysis/4s6LhHAV5SEsOV0lC2tjvJ,162373.0,4.0
1307,"String Quartet in F Major, M. 35: II. Assez vif, tres rhythme",0.29100000000000000,0.0475,0.0,-24.061,1.0,0.0409,0.966,0.7240000000000000,0.114,0.122,160.035,audio_features,3wyRI3xz6s5pJW7AOx1MqM,spotify:track:3wyRI3xz6s5pJW7AOx1MqM,https://api.spotify.com/v1/tracks/3wyRI3xz6s5pJW7AOx1MqM,https://api.spotify.com/v1/audio-analysis/3wyRI3xz6s5pJW7AOx1MqM,366813.0,3.0
1308,"Symphony No. 40 in G Minor, K. 550: I. Molto allegro",0.298,0.17600000000000000,7.0,-19.37,0.0,0.0374,0.962,0.862,0.145,0.238,111.34,audio_features,3IcxymxE2QnaWVLq4h4TGA,spotify:track:3IcxymxE2QnaWVLq4h4TGA,https://api.spotify.com/v1/tracks/3IcxymxE2QnaWVLq4h4TGA,https://api.spotify.com/v1/audio-analysis/3IcxymxE2QnaWVLq4h4TGA,454307.0,4.0
1309,Darte,0.757,0.711,1.0,-4.643,0.0,0.0349,0.36,0.0,0.121,0.8170000000000000,139.96200000000000,audio_features,6cJLfIqwh0tCKRjYM3WpZ5,spotify:track:6cJLfIqwh0tCKRjYM3WpZ5,https://api.spotify.com/v1/tracks/6cJLfIqwh0tCKRjYM3WpZ5,https://api.spotify.com/v1/audio-analysis/6cJLfIqwh0tCKRjYM3WpZ5,206933.0,4.0
1310,"Saint- Saëns: Introduction and Rondo Capriccioso, Op. 28",0.318,0.131,9.0,-21.188,0.0,0.0447,0.977,0.303,0.0651,0.185,89.954,audio_features,4zwqGZonPVbo2fxcN3467v,spotify:track:4zwqGZonPVbo2fxcN3467v,https://api.spotify.com/v1/tracks/4zwqGZonPVbo2fxcN3467v,https://api.spotify.com/v1/audio-analysis/4zwqGZonPVbo2fxcN3467v,544400.0,4.0
1311,Superstar,0.312,0.614,8.0,-6.073,1.0,0.0466,0.0589,0.0,0.0898,0.35600000000000000,205.379,audio_features,0TqaX16qLpX7YqFcAl9lDy,spotify:track:0TqaX16qLpX7YqFcAl9lDy,https://api.spotify.com/v1/tracks/0TqaX16qLpX7YqFcAl9lDy,https://api.spotify.com/v1/audio-analysis/0TqaX16qLpX7YqFcAl9lDy,199848.0,4.0
1312,Calm Rain Storm & Gentle White Noise,0.0,0.342,9.0,-14.959,0.0,0.0,0.00119,1.0,0.392,0.0,0.0,audio_features,5X8Hut4pmjxDUd8bYfFqjb,spotify:track:5X8Hut4pmjxDUd8bYfFqjb,https://api.spotify.com/v1/tracks/5X8Hut4pmjxDUd8bYfFqjb,https://api.spotify.com/v1/audio-analysis/5X8Hut4pmjxDUd8bYfFqjb,148000.0,0.0
1313,Santa Baby,0.748,0.778,0.0,-5.752000000000000,1.0,0.13700000000000000,0.0501,0.0,0.284,0.777,95.989,audio_features,6YJdPrH3i2POzu7hdHIRrb,spotify:track:6YJdPrH3i2POzu7hdHIRrb,https://api.spotify.com/v1/tracks/6YJdPrH3i2POzu7hdHIRrb,https://api.spotify.com/v1/audio-analysis/6YJdPrH3i2POzu7hdHIRrb,170933.0,4.0
